index,trial,block,image_left,image_right,old_image,new_image,button,subject_index,valid,idx_trial_subj,left_is_new,right_is_new,old_new_comb,category_left,category_right,time_left,time_right,longer_left,longer_right,avg_dur_left,avg_dur_right,longer_avg_dur_left,longer_avg_dur_right
194,195,4,148,85,0,0,0,1,True,9506,False,False,2,natural,natural,0.6602282704126426,0.33977172958735735,True,False,214.85714285714286,193.5,True,False
195,196,4,185,123,0,0,0,1,True,9555,False,False,2,urban,humans,0.3450508788159112,0.6549491211840888,False,True,248.66666666666666,202.28571428571428,True,False
196,197,4,29,159,0,0,0,1,True,9604,False,False,2,urban,indoor,0.2568027210884354,0.7431972789115646,False,True,201.33333333333334,249.71428571428572,False,True
197,198,4,28,121,0,0,0,1,True,9653,False,False,2,natural,urban,0.19500924214417745,0.8049907578558225,False,True,211.0,217.75,False,True
198,199,4,95,17,0,0,0,1,True,9702,False,False,2,faces,natural,0.6079105760963026,0.39208942390369733,True,False,282.8,182.4,True,False
199,200,4,77,31,0,0,0,1,True,9751,False,False,2,natural,faces,0.5657142857142857,0.4342857142857143,True,False,231.0,354.6666666666667,False,True
200,1,1,78,51,0,0,0,2,True,1,True,True,4,natural,urban,0.7376146788990826,0.26238532110091745,True,False,268.0,190.66666666666666,True,False
201,2,1,5,2,0,0,0,2,True,50,True,True,4,indoor,urban,0.3440207972270364,0.6559792027729636,False,True,397.0,252.33333333333334,True,False
202,3,1,68,14,0,0,0,2,True,99,True,True,4,urban,urban,0.2818965517241379,0.718103448275862,False,True,327.0,333.2,False,True
203,4,1,146,116,0,0,0,2,True,148,True,True,4,indoor,natural,0.6867239732569246,0.3132760267430755,True,False,239.66666666666666,218.66666666666666,True,False
204,5,1,45,58,0,0,0,2,True,197,True,True,4,urban,humans,0.2524271844660194,0.7475728155339806,False,True,190.66666666666666,211.75,False,True
205,6,1,94,149,0,0,0,2,True,246,True,True,4,faces,natural,0.7244611059044048,0.2755388940955951,True,False,220.85714285714286,294.0,False,True
206,7,1,3,99,0,0,0,2,True,295,True,True,4,urban,indoor,0.24442379182156135,0.7555762081784386,False,True,175.33333333333334,203.25,False,True
207,8,1,69,93,0,0,0,2,True,344,True,True,4,urban,faces,0.7541412380122058,0.24585876198779424,True,False,288.3333333333333,282.0,True,False
208,9,1,174,105,0,0,0,2,True,393,True,True,4,urban,humans,0.2873453853472883,0.7126546146527117,False,True,201.33333333333334,299.6,False,True
209,10,1,151,30,0,0,0,2,True,442,True,True,4,indoor,indoor,0.5870786516853933,0.41292134831460675,True,False,313.5,220.5,True,False
210,11,1,38,180,0,0,0,2,True,491,True,True,4,urban,faces,0.32674118658641443,0.6732588134135855,False,True,253.33333333333334,313.2,False,True
211,12,1,29,187,0,0,0,2,True,540,True,True,4,urban,urban,0.1527647610121837,0.8472352389878163,False,True,163.0,301.3333333333333,False,True
212,13,1,24,74,0,0,0,2,True,589,True,True,4,indoor,urban,0.23856502242152466,0.7614349775784753,False,True,177.33333333333334,242.57142857142858,False,True
213,14,1,85,188,0,0,0,2,True,638,True,True,4,natural,humans,0.5197978096040438,0.4802021903959562,True,False,205.66666666666666,228.0,False,True
214,15,1,75,200,0,0,0,2,True,687,True,True,4,faces,natural,0.4418604651162791,0.5581395348837209,False,True,316.6666666666667,300.0,True,False
215,16,1,130,197,0,0,0,2,True,736,True,True,4,humans,urban,0.6094986807387863,0.39050131926121373,True,False,198.0,222.0,False,True
216,17,1,42,32,0,0,0,2,True,785,True,True,4,noise,indoor,0.11612903225806452,0.8838709677419355,False,True,252.0,274.0,False,True
217,18,1,118,77,0,0,0,2,True,834,True,True,4,natural,natural,0.5978835978835979,0.4021164021164021,True,False,271.2,456.0,False,True
218,19,1,182,8,0,0,0,2,True,883,True,True,4,urban,indoor,0.9065004452359751,0.09349955476402494,True,False,290.85714285714283,210.0,True,False
219,20,1,139,175,0,0,0,2,True,932,True,True,4,humans,humans,0.2695729537366548,0.7304270462633452,False,True,202.0,328.4,False,True
220,21,1,26,170,0,0,0,2,True,981,True,True,4,urban,urban,0.6750241080038573,0.32497589199614274,True,False,200.0,337.0,False,True
221,22,1,28,18,0,0,0,2,True,1030,True,True,4,natural,urban,0.7028423772609819,0.2971576227390181,True,False,272.0,345.0,False,True
222,23,1,31,134,0,0,0,2,True,1079,True,True,4,faces,urban,0.5853018372703412,0.4146981627296588,True,False,223.0,316.0,False,True
223,24,1,153,40,0,0,0,2,True,1128,True,True,4,urban,urban,0.597911227154047,0.402088772845953,True,False,229.0,308.0,False,True
224,25,1,191,147,0,0,0,2,True,1177,True,True,4,faces,indoor,1.0,0.0,True,False,390.3333333333333,,False,False
225,26,2,128,32,2,1,1,2,True,1226,True,False,1,humans,indoor,0.6756756756756757,0.32432432432432434,True,False,225.0,216.0,True,False
226,27,2,54,14,2,1,1,2,True,1275,True,False,1,urban,urban,0.7317909168808912,0.26820908311910885,True,False,341.6,208.66666666666666,True,False
227,28,2,6,58,2,1,1,2,True,1324,True,False,1,urban,humans,0.45134383688600554,0.5486561631139945,False,True,243.5,296.0,False,True
228,29,2,2,107,1,2,2,2,True,1373,False,True,3,urban,urban,0.3820408163265306,0.6179591836734694,False,True,312.0,504.6666666666667,False,True
229,30,2,43,130,2,1,1,2,True,1422,True,False,1,urban,humans,0.7476459510357816,0.2523540489642185,True,False,264.6666666666667,268.0,False,True
230,31,2,93,37,1,2,2,2,True,1471,False,True,3,faces,urban,0.5878623188405797,0.4121376811594203,True,False,259.6,227.5,True,False
231,32,2,144,170,2,1,1,2,True,1520,True,False,1,natural,urban,0.6270456503014643,0.37295434969853575,True,False,291.2,433.0,False,True
232,33,2,125,197,2,1,1,2,True,1569,True,False,1,humans,urban,0.8005671077504726,0.1994328922495274,True,False,242.0,211.0,True,False
233,34,2,108,149,2,1,1,2,True,1618,True,False,1,urban,natural,0.6394019349164468,0.3605980650835532,True,False,207.71428571428572,273.3333333333333,False,True
234,35,2,103,18,2,1,1,2,True,1667,True,False,1,natural,urban,0.6130268199233716,0.38697318007662834,True,False,256.0,269.3333333333333,False,True
235,36,2,94,198,1,2,2,2,True,1716,False,True,3,faces,humans,0.24929178470254956,0.7507082152974505,False,True,176.0,265.0,False,True
236,37,2,161,40,2,1,1,2,True,1765,True,False,1,urban,urban,0.7115559599636033,0.28844404003639673,True,False,223.42857142857142,211.33333333333334,True,False
237,38,2,124,180,2,1,1,2,True,1814,True,False,1,faces,faces,0.5598214285714286,0.4401785714285714,True,False,250.8,246.5,True,False
238,39,2,26,23,1,2,2,2,True,1863,False,True,3,urban,humans,0.20503597122302158,0.7949640287769785,False,True,228.0,294.6666666666667,False,True
239,40,2,100,69,2,1,1,2,True,1912,True,False,1,faces,urban,0.4253472222222222,0.5746527777777778,False,True,196.0,189.14285714285714,True,False
240,41,2,175,21,1,2,2,2,True,1961,False,True,3,humans,urban,0.6117850953206239,0.3882149046793761,True,False,282.4,224.0,True,False
241,42,2,103,25,1,2,1,2,True,2010,False,True,3,natural,urban,0.509822263797942,0.490177736202058,True,False,218.0,209.6,True,False
242,43,2,108,159,1,2,1,2,True,2059,False,True,3,urban,indoor,0.4218181818181818,0.5781818181818181,False,True,154.66666666666666,318.0,False,True
243,44,2,34,54,2,1,1,2,True,2108,True,False,1,urban,urban,0.42,0.58,False,True,241.5,266.8,False,True
244,45,2,128,91,1,2,2,2,True,2157,False,True,3,humans,natural,0.4723874256584537,0.5276125743415463,False,True,370.6666666666667,414.0,False,True
245,46,2,77,39,1,2,2,2,True,2206,False,True,3,natural,urban,0.3960923623445826,0.6039076376554174,False,True,223.0,226.66666666666666,False,True
246,47,2,182,196,1,2,2,2,True,2255,False,True,3,urban,humans,0.3958691910499139,0.6041308089500861,False,True,230.0,351.0,False,True
247,48,2,10,8,2,1,1,2,True,2304,True,False,1,natural,indoor,0.3053435114503817,0.6946564885496184,False,True,213.33333333333334,291.2,False,True
248,49,2,143,139,2,1,1,2,True,2353,True,False,1,urban,humans,0.5264957264957265,0.4735042735042735,True,False,246.4,277.0,False,True
249,50,2,19,174,2,1,2,2,True,2402,True,False,1,natural,urban,0.48626373626373626,0.5137362637362637,False,True,212.4,187.0,True,False
250,51,2,21,140,1,2,2,2,True,2451,False,True,3,urban,indoor,0.5318352059925093,0.4681647940074906,True,False,189.33333333333334,200.0,False,True
251,52,2,62,144,2,1,1,2,True,2500,True,False,1,urban,natural,0.22893617021276597,0.7710638297872341,False,True,179.33333333333334,362.4,False,True
252,53,2,115,78,2,1,1,2,True,2549,True,False,1,natural,natural,0.5949895615866388,0.40501043841336115,True,False,190.0,258.6666666666667,False,True
253,54,2,99,109,1,2,2,2,True,2598,False,True,3,indoor,faces,0.3720728534258456,0.6279271465741544,False,True,429.0,289.6,True,False
254,55,2,147,71,1,2,1,2,True,2647,False,True,3,indoor,urban,0.4727104532839963,0.5272895467160037,False,True,204.4,190.0,True,False
255,56,2,134,131,1,2,2,2,True,2696,False,True,3,urban,urban,0.600909090909091,0.3990909090909091,True,False,220.33333333333334,219.5,True,False
256,57,2,30,163,1,2,2,2,True,2745,False,True,3,indoor,urban,0.4808206958073149,0.5191793041926851,False,True,269.5,232.8,True,False
257,58,2,162,19,2,1,1,2,True,2794,True,False,1,urban,natural,0.5307057745187901,0.4692942254812099,True,False,193.0,204.8,False,True
258,59,2,23,47,1,2,2,2,True,2843,False,True,3,humans,humans,0.3533389687235841,0.6466610312764159,False,True,209.0,382.5,False,True
259,60,2,91,83,1,2,2,2,True,2892,False,True,3,natural,humans,0.36980108499095843,0.6301989150090416,False,True,272.6666666666667,199.14285714285714,True,False
260,61,2,100,65,1,2,2,2,True,2941,False,True,3,faces,natural,0.8163461538461538,0.18365384615384617,True,False,339.6,382.0,False,True
261,62,2,142,146,2,1,1,2,False,2990,True,False,1,humans,indoor,0.5234954657873042,0.4765045342126958,True,False,254.0,231.2,True,False
262,63,2,176,75,2,1,1,2,True,3039,True,False,1,faces,faces,0.48099027409372236,0.5190097259062776,False,True,217.6,293.5,False,True
263,64,2,187,12,1,2,2,2,True,3088,False,True,3,urban,urban,0.6500470366886171,0.34995296331138287,True,False,197.42857142857142,248.0,False,True
264,65,2,6,92,1,2,2,2,True,3137,False,True,3,urban,urban,0.6830318690783808,0.3169681309216193,True,False,317.2,184.0,True,False
265,66,2,188,20,1,2,2,2,True,3186,False,True,3,humans,urban,0.7374551971326165,0.2625448028673835,True,False,205.75,293.0,False,True
266,67,2,68,199,1,2,2,2,True,3235,False,True,3,urban,natural,0.3778529163144548,0.6221470836855453,False,True,298.0,368.0,False,True
267,68,2,167,116,2,1,1,2,True,3284,True,False,1,noise,natural,0.47024952015355087,0.5297504798464492,False,True,196.0,276.0,False,True
268,69,2,4,200,2,1,1,2,True,3333,True,False,1,indoor,natural,0.431740614334471,0.568259385665529,False,True,253.0,266.4,False,True
269,70,2,158,143,2,1,1,2,True,3382,True,False,1,urban,urban,0.1913265306122449,0.8086734693877551,False,True,225.0,380.4,False,True
270,71,2,132,39,2,1,1,2,False,3431,True,False,1,urban,urban,0.7086267605633803,0.2913732394366197,True,False,322.0,220.66666666666666,True,False
271,72,2,86,25,2,1,1,2,True,3480,True,False,1,natural,urban,0.2987551867219917,0.7012448132780082,False,True,216.0,112.66666666666667,True,False
272,73,2,137,142,2,1,1,2,True,3529,True,False,1,natural,humans,0.6745329400196657,0.3254670599803343,True,False,228.66666666666666,220.66666666666666,True,False
273,74,2,81,161,2,1,1,2,True,3578,True,False,1,urban,urban,0.7585227272727273,0.24147727272727273,True,False,320.4,255.0,True,False
274,75,2,151,171,1,2,2,2,True,3627,False,True,3,indoor,humans,0.6935483870967742,0.3064516129032258,True,False,143.33333333333334,190.0,False,True
275,76,2,109,84,1,2,2,2,True,3676,False,True,3,faces,humans,0.2513711151736746,0.7486288848263254,False,True,183.33333333333334,204.75,False,True
276,77,2,45,57,1,2,2,2,True,3725,False,True,3,urban,humans,0.3370473537604457,0.6629526462395543,False,True,242.0,285.6,False,True
277,78,2,95,34,2,1,1,2,True,3774,True,False,1,faces,urban,0.6299212598425197,0.3700787401574803,True,False,213.33333333333334,250.66666666666666,False,True
278,79,2,11,191,2,1,1,2,True,3823,True,False,1,urban,faces,0.4990530303030303,0.5009469696969697,False,True,351.3333333333333,211.6,True,False
279,80,2,101,47,2,1,1,2,True,3872,True,False,1,indoor,humans,0.7567811934900542,0.24321880650994576,True,False,279.0,269.0,True,False
280,81,2,12,166,1,2,2,2,True,3921,False,True,3,urban,natural,0.5457089552238806,0.4542910447761194,True,False,195.0,243.5,False,True
281,82,2,106,28,2,1,1,2,True,3970,True,False,1,natural,natural,0.3802672147995889,0.6197327852004111,False,True,185.0,301.5,False,True
282,83,2,179,10,2,1,2,2,False,4019,True,False,1,humans,natural,0.408622305529522,0.5913776944704779,False,True,174.4,252.4,False,True
283,84,2,107,189,1,2,2,2,True,4068,False,True,3,urban,natural,0.31216457960644006,0.6878354203935599,False,True,232.66666666666666,307.6,False,True
284,85,2,66,37,2,1,1,2,True,4117,True,False,1,natural,urban,0.5281276238455079,0.471872376154492,True,False,251.6,374.6666666666667,False,True
285,86,2,104,159,2,1,1,2,True,4166,True,False,1,indoor,indoor,0.5707762557077626,0.4292237442922374,True,False,208.33333333333334,235.0,False,True
286,87,2,56,105,2,1,1,2,True,4215,True,False,1,natural,humans,0.34782608695652173,0.6521739130434783,False,True,192.0,240.0,False,True
287,88,2,135,125,2,1,1,2,True,4264,True,False,1,faces,humans,0.3563218390804598,0.6436781609195402,False,True,186.0,224.0,False,True
288,89,2,179,114,1,2,1,2,True,4313,False,True,3,humans,humans,0.2967687074829932,0.7032312925170068,False,True,349.0,275.6666666666667,True,False
289,90,2,72,196,2,1,1,2,True,4362,True,False,1,natural,humans,0.4749780509218613,0.5250219490781387,False,True,360.6666666666667,239.2,True,False
290,91,2,136,92,2,1,1,2,True,4411,True,False,1,urban,urban,0.6770833333333334,0.3229166666666667,True,False,195.0,372.0,False,True
291,92,2,133,153,2,1,1,2,True,4460,True,False,1,humans,urban,0.6337890625,0.3662109375,True,False,259.6,250.0,True,False
292,93,2,24,96,1,2,1,2,True,4509,False,True,3,indoor,natural,0.5574182732606874,0.4425817267393127,True,False,266.0,352.0,False,True
293,94,2,169,95,2,1,1,2,True,4558,True,False,1,urban,faces,0.40634005763688763,0.5936599423631124,False,True,211.5,206.0,True,False
294,95,2,124,61,1,2,1,2,True,4607,False,True,3,faces,natural,0.7433993399339934,0.2566006600660066,True,False,257.42857142857144,311.0,False,True
295,96,2,129,131,2,1,1,2,True,4656,True,False,1,natural,urban,0.6283367556468172,0.37166324435318276,True,False,244.8,241.33333333333334,True,False
296,97,2,194,81,2,1,1,2,True,4705,True,False,1,natural,urban,0.7554151624548736,0.24458483754512636,True,False,279.0,271.0,True,False
297,98,2,199,1,1,2,2,2,True,4754,False,True,3,natural,natural,0.5713153724247226,0.4286846275752773,True,False,360.5,360.6666666666667,False,True
298,99,2,17,42,2,1,1,2,True,4803,True,False,1,natural,noise,0.7502312673450509,0.24976873265494912,True,False,231.71428571428572,270.0,False,True
299,100,2,127,104,2,1,2,2,True,4852,True,False,1,faces,indoor,0.5836298932384342,0.41637010676156583,True,False,218.66666666666666,234.0,False,True
300,101,3,193,166,2,1,2,2,True,4901,True,False,1,natural,natural,0.501779359430605,0.498220640569395,True,False,225.6,224.0,True,False
301,102,3,140,148,1,2,1,2,True,4950,False,True,3,indoor,natural,0.6603053435114504,0.33969465648854963,True,False,197.71428571428572,178.0,True,False
302,103,3,27,137,2,1,2,2,True,4999,True,False,1,urban,natural,0.41264266900790164,0.5873573309920983,False,True,188.0,267.6,False,True
303,104,3,82,5,2,1,2,2,True,5048,True,False,1,urban,indoor,0.6811320754716981,0.31886792452830187,True,False,240.66666666666666,225.33333333333334,True,False
304,105,3,52,20,2,1,2,2,True,5097,True,False,1,urban,urban,0.278673835125448,0.7213261648745519,False,True,207.33333333333334,268.3333333333333,False,True
305,106,3,190,83,2,1,2,2,True,5146,True,False,1,indoor,humans,0.3579136690647482,0.6420863309352518,False,True,265.3333333333333,158.66666666666666,True,False
306,107,3,171,35,1,2,1,2,True,5195,False,True,3,humans,humans,0.7019982623805386,0.29800173761946136,True,False,269.3333333333333,228.66666666666666,True,False
307,108,3,167,87,1,2,1,2,True,5244,False,True,3,noise,urban,0.8514056224899599,0.14859437751004015,True,False,706.6666666666666,185.0,True,False
308,109,3,53,11,2,1,2,2,True,5293,True,False,1,humans,urban,0.4460562103354488,0.5539437896645513,False,True,196.8,203.66666666666666,False,True
309,110,3,162,9,1,2,1,2,True,5342,False,True,3,urban,humans,0.5126050420168067,0.48739495798319327,True,False,183.0,174.0,True,False
310,111,3,102,127,2,1,2,2,True,5391,True,False,1,humans,faces,0.2686868686868687,0.7313131313131314,False,True,266.0,362.0,False,True
311,112,3,59,84,2,1,2,2,True,5440,True,False,1,humans,humans,0.22621902478017586,0.7737809752198241,False,True,188.66666666666666,645.3333333333334,False,True
312,113,3,106,184,1,2,2,2,True,5489,False,True,3,natural,indoor,0.39961202715809896,0.600387972841901,False,True,274.6666666666667,176.85714285714286,True,False
313,114,3,189,178,1,2,1,2,True,5538,False,True,3,natural,urban,0.48509485094850946,0.5149051490514905,False,True,214.8,228.0,False,True
314,115,3,65,120,1,2,1,2,True,5587,False,True,3,natural,urban,0.4291996481970097,0.5708003518029904,False,True,195.2,216.33333333333334,False,True
315,116,3,158,49,1,2,2,2,True,5636,False,True,3,urban,urban,0.4995730145175064,0.5004269854824936,False,True,234.0,234.4,False,True
316,117,3,111,4,2,1,1,2,True,5685,True,False,1,faces,indoor,0.5838983050847457,0.4161016949152542,True,False,275.6,245.5,True,False
317,118,3,96,173,1,2,2,2,True,5734,False,True,3,natural,natural,0.25203252032520324,0.7479674796747967,False,True,206.66666666666666,368.0,False,True
318,119,3,135,186,1,2,1,2,True,5783,False,True,3,faces,urban,0.6096256684491979,0.39037433155080214,True,False,228.0,292.0,False,True
